,sha,author,filename,status,pr_review_count
517103,06c6381b895aa8716d1f0286cd0dc178ad0117f1,roninjin10,src/evm/README.md,modified,0
524785,b42729750fd9ad761ee02d3a2ada40a6ad44bdbc,Apurva Telang,microbench/src/main/java/org/apache/pulsar/broker/delayed/bucket/BucketDelayedDeliveryTrackerSimpleBenchmark.java,added,0
524799,42a7df85cc4b93ce5b6a6839528de65b31901466,badlogic,task.md,added,0
524953,62534076afc0a40915d55a8adc2ef5c58bb2332e,jed-arden,ruv-swarm/npm/src/mcp-scope-tools.js,added,0
524980,14f430f99a1e6f7286f161bf5eae5f63c5fb579e,nhat-nguyen-airbnb,.claude/commands/shared/collaboration-patterns.yml,added,0
524985,761b55e47fa326089c9d79db5babfdfe847cb211,nhlongnguyen,.claude/commands/index.md,modified,0
525005,da26d70b03d3a92181aec97c2959ec15caded357,groksrc,src/basic_memory/mcp/tools/__init__.py,modified,0
525026,874c8ce3ff55e36fc73c1a9fed28a3bb7e5245ae,AstroMined,.gitignore,modified,0
525145,d6fa1cf25e64003bf94be01ba1c62f19259c298f,Dragon-AI Agent,src/scripts/find-redundant-subclass-axioms.pl,added,0
524790,8dcb95c5b0885ae0727d00a1df88a614c87b4cb8,Ankcorn,src/workerd/io/trace.c++,modified,0
517030,72e39804b694df13a1d0384995798de8e4ea81c1,HammerMeetNail,CLAUDE.md,added,0
516734,d2ab6237c4e046795374f416a637bcd2fad8d241,mshinwell,middle_end/flambda2/parser/flambda_to_fexpr.ml,modified,0
516676,fe7151ff7b72b5fb723eec44c31ba4a3e2e85400,hakuturu583,simulation/do_nothing_plugin/include/do_nothing_plugin/plugin.hpp,modified,0
511562,5dcb7a23b206042f90880a7175a5f2b0dcab1f5e,chenzhen-patsnap,src/app/core/setting/ai/page.tsx,modified,0
511565,68185ac220fa9b7fdc94dd6bdad6a3915698330c,SilenceZen,src/app/core/setting/ai/page.tsx,modified,0
511579,d97d29427e599ab93c976144bc3c82c31b35b004,alexander-nailed-it,pulsar-client-tools/src/main/java/org/apache/pulsar/admin/cli/CmdNamespaces.java,modified,0
511607,22ca4a755df6c5e9b327ebea4a24dad4c09bc9f6,kylos101,components/node-labeler/cmd/run.go,modified,0
511639,b636dde1e99f884622d1734012968d0d2085400c,jamesrochabrun,.github/workflows/ci.yml,added,0
511657,8a3366647e9b7559a8c1755cdfb481cb37ad023d,samhann,tests/Makefile,added,0
511666,948741f81921ab4ded3d82252d4ad866a5fb714b,GitYCC,.claude/commands/execute-prp.md,modified,0
511692,6da395ed9076785f21a06a7e256d33dea493456e,dar-st,CLAUDE.md,modified,0
511780,626bd4ae7eb1496dfae2c1c2ae0472f4d1a5e6d1,DDunc,.claude/settings.local.json,modified,0
512197,cdd9bab35891037692f1d201db37d34d48342332,haasonsaas,ocode_python/tools/bash_tool.py,modified,0
512234,a011321b1a6f66c9e70f526f96535e3e2f24edc8,doozMen,GRDB/Core/DatabasePool.swift,modified,0
512640,5cba55ae2a174bdca34c66bd0b2e2afa66305047,acfuak1,src/plugins/chat/config.py,modified,0
512696,ace1e2c5cd0e940b7b23a75a55af1f0eac5275a8,taras,Changelog.md,modified,0
512943,85843e0218d2868afe21659196c7eb8a678887f1,yoshiko-pg,src/cli/index.ts,modified,0
512946,4747fed2f8e3c27b53a731a8754b049b8e52673e,dyoshikawa,src/cli/index.ts,modified,0
511559,56098b61015ab334a5fce27d31ccdd47ca77e6c7,oso-jukumari,server/src/shared/README.md,modified,0
511272,b08f1cebd13f415821b42b76203c791d4bc9d035,zhiyue,src/commands/blocks.ts,modified,0
510982,20bbcdbced652f5c0b8a1830d5651577fb27b020,osbornesec,packages/core/src/utils/gitIgnoreParser.test.ts,modified,0
510400,15666b4b7f67d692f19823808be2c7a0c379277a,dkm,etc/config/ada.amazon.properties,modified,0
508561,a3e4647e0034a5190e830523666ee326914b80da,krystophny,src/vmecpp/__init__.py,modified,0
508657,7487aef9d3a317b91528475849c7735f7210a69d,wataru-maeda,.claude/settings.local.json,added,0
508699,9c604bc233e1ac62a3c640f0f6f392f00683a6ae,lanemc,memory/memory-store.json,added,0
508719,8191639830fae629923fd31e7300816137da9382,ruvnet,.hive-mind/config.json,modified,0
508874,a7dbc0f7d194b1c0621d6662f872f2c957957e8f,shabegom,README.md,modified,0
508894,402c08478b2c9d2c279a5e19622f7a45d8304a15,trevorwhitney,CLAUDE.md,added,0
508898,2797a9e1b29504b62f756d8c52aa585edf5ae512,bcallender,src/fenic/_inference/anthropic/anthropic_batch_chat_completions_client.py,modified,0
512980,098b38255c83b9f9f8f970d1d1d19d82e71adcfd,pierreneter,.env.example,modified,0
508920,1cc2673ada856f941e063b7e561764400c7d1b0b,ignatovv,CLAUDE.md,modified,0
509829,1f70f928e59dd1e64b87767fcbc71396d4cec676,muhammad-ali-e,backend/api_v2/api_deployment_views.py,modified,0
510132,e61235a78f98ff90368f5c5b069d45eba2abfd6b,hari-kuriakose,backend/adapter_processor_v2/serializers.py,modified,0
510160,e3dbe294f28fb48e3850d049f8da404ae7bfc3f4,leaanthony,.gitignore,modified,0
510208,656e0667eea10975f6a8e5facd788e37bc38dec3,ohdearquant,docs/formal_verification/category_theory_foundations.md,added,0
510225,531cd04da8291e783a381efff9edd1986601e87e,tommy-ca,ruv-swarm/crates/ruv-swarm-mcp/COMPILATION_FIXES_DOCUMENTATION.md,added,0
510384,e3539e86528c6ddc802b5d32d810c7bb5163bf69,partouf,docs/SupportedEmulators.md,modified,0
510394,d066e773b4656b2e93f7d1c19a337f3aad933c8d,spencer-lunarg,lib/languages.ts,modified,0
509054,22ebc39e9f9560f85e11fc638d3faefa86d1a560,abrichr,deploy/.env.example,added,0
444769,9f19c954047c4bd2fa3352190f95168cafb8fe57,SplittyDev,badgers-web/src/app/page.tsx,modified,0
513004,ed557096a99095cb108a8d67d7da7a89aa245242,claude,Project.toml,modified,0
513067,2f0b703b5e72de99e90e0b3138bdf065b3982c8c,rcourtman,.github/workflows/release.yml,modified,0
515218,633b9a5d3df55c267291c97b84a6c7b78a6ca0be,hosoya-naoki20-fixer,.gitignore,modified,0
515236,b07304a5cf2a814bf28296a8f01fdd150b46c8f5,ito-haruto24-fixer,packages/cdk/lambda/manageTenantRole.ts,added,0
515248,a78d72984a31abb91a84c9d66c0ad237612d9f63,SpirusNox,src/lib/server/db/schema.ts,modified,0
515270,bc9efe554d858dca5763974c98fb44eb6c0a8122,thchr,base/array.jl,modified,0
515520,7eccf584895df1295cf12bc544222c24fd370a89,rishi-kulkarni,bayesianbandits/pipelines/__init__.py,added,0
515564,811ab64200f04ccb2e92fdf480412d60a2ff056a,ValarDragon,x/twap/api.go,modified,0
515569,5916f77464da7a5a06eedf1c98a15b34a532d8a5,nickbalestra,alchemy/src/stripe/price.ts,modified,0
515574,67b6a8d52a3108e34a81dd81715ffa8a606cc71d,alexx-ftw,src/cli/node-compat.js,modified,0
515604,ce37d37d57542ad4171b87188d55dc7b6e438203,segiddins,Gemfile.lock,modified,0
515606,dd4af317d17e86c1b818a8f09b339114d89724db,arkavo-com,CLAUDE.md,added,0
515826,3b46cbd88dd6b9dfcb1069fced616d332ee166f1,Alfonsxh,src/routes/admin.js,modified,0
515911,d5470e89d682e6314c8c025c70e7b8e613ad9d66,flamaso,CLAUDE_CODE_UI_DOCUMENTATION.md,added,0
516334,69a1d73872623822e98281856e259ac1c352d806,Devinder,Dockerfile.test-integration,added,0
516422,91bdb490ed3931ee91c78f8cabcb0d3901e462b5,lucaschallamel,.husky/pre-commit,modified,0
516675,3e5af3271622ce7032415bd325a224d0aac0034a,zitrono,src/puppeteer/index.ts,modified,0
515216,c094c4b9b28b6cb9872fd7d78a02db190b210862,muro-yuta24-fixer,.gitignore,modified,0
515000,257fda58c86e076fa0e684b97ede8b2207b39171,Claude Code,packages/plugin-dummy-services/src/browser/service.ts,modified,0
514988,82aa5b5577c29ab1fa5d17e9fa0a6d6d9f54a5c5,hjanuschka,linux/pkg/api/raw_websocket.go,added,0
514966,6acea5a07a641f37fd50914d0a832e07916bf8a4,lightningRalf,.claude/commands/build.md,modified,0
513069,ed27804ff8c181d3c5fc10b8f1c804b146ac16a3,davidvasandani,internal/common/incus_config.go,modified,0
513142,62cdbc99b640b8e97a8cbe118f627e531af6e702,Saurabh,crates/worktree/src/worktree.rs,modified,0
513362,755afffec8db729560bc9463da31b8f557decfd7,Shpigford,.gitignore,modified,0
513477,23e3425710beb2bb615d472232ec112315ac5c95,JulienTant,e2e-tests/playwright/specs/functional/channels/search/search_box_clear_button.spec.ts,added,0
513484,7e4e6efe447cd73d9bacde79e3487daaa752ee27,niechen,.github/workflows/generate-llm-txt.yml,added,0
513718,bb16b49e2667ce27028775f24d758fb26406ff07,istarwyh,CLAUDE.md,added,0
513789,8e508148935ef355924707313fffd5ba90f35ff2,gh-o2services,README.md,modified,0
513031,113d5578c2585c4d2070df5de666f9c2ba5a7ad8,jadamcrain,dnp3/codegen/README.md,added,0
513800,0bbbcfbcebeb7b119fa8b4923173227f335d34a3,thomaseizinger,scripts/bump-versions.sh,modified,0
513936,7b58015ee86124075f15cbd099dc50e862ad4f1f,Adrian Corduneanu,wan/utils/fm_solvers_unipc.py,modified,0
513977,bfe67947e84443e8962c70dd53dd86d26a1c08cb,pi-anl,ports/stm32/eth.c,modified,0
513987,c5d0f4e95283f43631bf86ce032c22f6c940350d,misza-one,src/cli/simple-commands/hive-mind.js,modified,0
514376,f7b9e5f3f8dba2405e371add87426b9fb795435c,pgaudet,src/design_patterns/binding.tsv,modified,0
514645,d54dfb59ede7633a12ae0f5b8da7dab9ae798efd,neno-is-ooo,scripts/modules/ai-services-unified.js,modified,0
514662,39fb52df460140b677b10827c23f119fa3bf4626,cm-kojimat,README.md,modified,0
514687,bc84d5711b3f5bb8f40859e66c66c46e250ebc1e,8enmann,.devcontainer/Dockerfile,modified,0
513803,471fceb0b97fe77231799a499babe7b33588be86,dnegreira,management-api-for-apache-cassandra-5.0.yaml,modified,0
213900,7abe1fd8c7855b31a7644dd7241d401af5705947,javiereguiluz,src/Filter/ArrayFilter.php,modified,0
444387,f87732e41cefa8dd51896a63dcf643469243ca9c,knaeckeKami,gql/lib/src/schema/schema.dart,modified,0
444048,d39cdf4ea15f08c60d971d5e7657f73f5dcd3b6a,LucieFaire,apps/web/src/components/common/NetworkSelector/index.tsx,modified,0
366809,ad2f9cf7c0afcb417d705f6076e8fefb45c412c6,Shoby-Altimetrik,README.md,modified,0
367364,25d5d3a9590385a83190812b7be2bb22e4baaf18,jmetrikat,Dockerfile,added,0
367770,e18d5bd1c7ec9f78cdcd6dbb726b7824faaccdbe,PichuChen,internal/delivery/http/route_append_comment.go,modified,0
368869,178ab92fd0334da7bf02c6799941d271ce8b616c,desimone,config/envoyconfig/routes.go,modified,0
368891,f797079ad3008e14784f789a35ece2cfa5a6af9d,azusa-dom,.gitignore,modified,0
369081,08a0ec722d479c87d3bea11fb2a4e1fab1abafbf,748,test_trigger.txt,added,0
369892,7599503ba5e8d3239c1ee148d68b9a6a2681d5d1,YossiSaadi,packages/core/jest.config.ts,removed,0
370703,348edf3b381dbd0bcdf40bbb16da02aa730aa54d,lostleaf,generate/kline.py,modified,0
371341,499ddafe640ce7aa7f11ae81366d64dbe5b90e63,bidbest,do_all.py,added,0
371346,b739b01b2812f0dbfea33b0229ac707fb5b03509,jkasina,Dockerfile,modified,0
371467,7cb5ee42254c67f8ee50a37bdf750ba0873eb5d8,aeron7,README.md,modified,0
371657,ebbb5c7df90b2479f1496dcd3b69374be02b6a35,ThomasRaoux,CMakeLists.txt,modified,0
372269,360523bf5230cc5b0bddc1af8201bd001c86bcd3,oconnor663,c/blake3_avx512_x86-64_windows_gnu.S,modified,0
372284,07a6f7f02d7afa34ae6636729bde1b2e6143bbf1,a8kaabi1,packages/ui/src/views/chatflows/EmbedChat.jsx,modified,0
373599,d46050283a3d59dc8179daa62c230f3c6ad8e42f,coen22,Assets/InfiniteGrass/Compute/GrassPositionsCompute.compute,modified,0
365360,8b876b262c3ec4f6effaa2dacdc52cf7d8c49893,MaximeRivest,pyproject.toml,modified,0
373607,6e251c3d1a19a26a223874e56874177bf0d551c8,Coen Hacking,.idea/.idea.UnityURP-InfiniteGrass/.idea/indexLayout.xml,added,0
365027,a7fac82c3b61f9864f3ac220b82bdadd5488f41e,goruha,cmd/about.go,modified,0
363328,249800c3e630a4c7d517cee59951865c7531c482,morganmcg1,src/wandbot/api/routers/chat.py,modified,0
359577,1cde02ebe7d53862eb5acbc3d2d666fe960c0bcd,HamadaSalhab,agents-api/agents_api/web.py,modified,0
359760,e3ced627dcc13202611fcb9eb44ad24a6533fdfc,jtMoloana,packages/twenty-website/src/content/releases/0.3.3.mdx,modified,0
359884,4d01ff0d5c7bf178142e7ff1190f1d83ad080fa8,Nelluk,run.py,modified,0
360022,c29ab1a94761c3e5fc2224a513393b8fd5e8b0a1,dnplus,.github/workflows/pypi-publish.yml,added,0
360600,5b4dea3d24bd9173629c2b551eff754dc703b361,faizanminhas,src/redteam/constants.ts,modified,0
361925,0dc4ad21b8a139e4991985041981d0cb1d5bf10a,IvanJosipovic,src/KubeUI/Client/Informer/IResourceInformer.cs,modified,0
362116,8f84cbf4bff3ce1a5e791bb1a9d0b64a982e8503,LukaGiorgadze,README.md,modified,0
362157,61adaee03f7ac5099458f1b4cbce124176573388,fiskus,catalog/app/containers/Search/Hit.tsx,modified,0
362175,603d25fd1c696a5eab54a7c2706c8a9b49b3c2d5,compojoom,apps/web/src/components/sidebar/SidebarNavigation/config.tsx,modified,0
362187,bf6ffb8d0586bfac66be3e8923c127c00b46bf43,andrewpareles,src/vs/workbench/contrib/void/browser/chatThreadService.ts,modified,0
362189,a3f70849ba97da374bfbba8db8f9668329c78132,aaazzam,ui-v2/src/components/work-pools/work-pool-details-header.stories.tsx,added,0
362268,af2184dc6334f3fd45aeb7acf7c446d053a874e8,kefrulz,CHANGELOG.md,modified,0
362638,a0e95107f5abc8d1fbf02f51a7210c45908c547f,fonsp,frontend/components/CellInput.js,modified,0
362644,536716548ad92c13fb3ef679fb370be8100dc23a,AdrianWashburn,CHANGELOG.md,modified,0
362994,4978faefa589b1fa41fd996d08e184b8e6b20ca0,jlowin,AGENTS.md,added,0
363525,7fa03bdbc30245f7b5fb0b34364a1604241fa768,rcaloras,bashhub/rest_client.py,modified,0
373900,80e1653e71a5394eb85a7bfe23889041a05fc297,ooovenenoso,AGENTS.md,added,0
373949,fdeded4a20458707345ded6bcadbfb66468967e0,d2a-pnagel,src/lib/i18n/locales/nl-NL/translation.json,modified,0
374079,76d346461e1fbe84e45fc5f0712ceefbf431e0ac,trevorcreech,codex-cli/package.json,modified,0
381190,81ccb68ee1b811b02aa6ac111a2c23a4765e1555,vitarb,src/config.h,modified,0
381234,072aa3426af8d50cc49361cc37451e647700ffc7,erksch,README.md,modified,0
381427,7dc1be5d76b7f29c01d22a742b433815ec1e4607,pmkhue,app/src/screen.c,modified,0
381467,1f490b7c42f22d217f7b4a04a5831d778ca1f7f7,robbie-c,contents/docs/advanced/proxy/caddy.mdx,modified,0
381497,b29e95adfb0218398f56bfb0ae91cbea58feba9d,karlTGA,index.js,modified,0
381795,1e2559ca61dcaf2658f4e83787b3615f14acfead,po4yka,Cargo.lock,modified,0
382176,af94c2b038b186d94f85831cd79cfce129a34cee,jaremieromer,test/ncconvert/CMakeLists.txt,modified,0
382224,f0110a300f81a891d5a9f4aba1590b2870d1d083,willzeng,mitiq/ddd/ddd.py,modified,0
382254,975fba24f22c666057ccf095b3477d01791f31f2,McoreD,ShareX.HistoryLib/HistoryItemManager.cs,modified,0
382419,b3294188d808bae33e9c0d0764ecbe5ddef1a1db,kevinmickey,README.md,modified,0
382601,c4f8d61533e8ad775371461884beeb13758675ae,Goekdeniz-Guelmez,README.md,modified,0
383404,59b0922d465747ef17e40cf09d70a5cba43fbbc1,kohya-ss,docs/framepack.md,modified,0
383679,0a2753c05b47bb2289abef70a82ef2a1a9d93801,saharmor,standalone/gemini_connection.py,modified,0
383736,71558182f509848e75f98ba8c5387eaba04a66ca,qwsdcvghyu89,python/__init__.py,added,0
383747,52081b0807ff68bac0aa1cdc46ce637f8b0d437e,cesarbrizio,.env.example,modified,0
381187,69bc7d7e1d37a8f4cdb75e96e5c4d2edf3c4193b,bepaw,CHANGELOG.md,modified,0
381084,7c9303d8b2fb8c8cf64b8151b4a6f0b595c8eb46,TestingPlant,crates/hyperion-inventory/src/lib.rs,modified,0
381083,b36f8bb4f5b7e832322b581a8ffe504b6174615d,andrewgazelka,crates/hyperion-inventory/src/lib.rs,modified,0
380364,ac736f875723551145191f5d4f5a22307f8220a3,mattiasw,src/pentax-tags.js,modified,0
374087,0bb2027823a96d53dc29cb240d90152e867601e7,jonobr1,build/two.js,modified,0
374126,cd711bc8ce15a118fef624ad9c59e6071527d78b,Pimzino,README.md,modified,0
374907,28ea409eaf8e70c8b8434babbe5f58ba835df549,BayramGurel,data/i18n/js/am.js,added,0
376283,5ecef314864375711fbf8a622c5eb23e24147747,SebastianSzturo,Source/Turbo/TurboError.swift,modified,0
376727,9a42ac5ba3de50db3a2ccdc7cacd3055688d382a,slyapustin,chat/templates/base.html,modified,0
376729,c48b14eda3c8b5cabc32c8d20021abaeaada4141,mariusandra,agent/src/frameos_agent.nim,modified,0
377067,d89b8f449a41c31e1feccbfd48da4a0d759bd091,Einliterflasche,swap/src/bin/asb.rs,modified,0
359151,6d57a258d4d60d317ff4c04dd9e11be6b3b46c68,swhan0329,README.md,modified,0
377568,e11508265dd251058f0b942821bd170b747cede2,golergka,codex-cli/tsconfig.json,modified,0
378163,29a78805ccb64f8acd6df0afdd263103e9687209,svilupp,CHANGELOG.md,modified,0
378674,6ec302ea69ed758472f87f6f8a2ceb657c1a5355,BinaryBeastMaster,README.md,modified,0
378928,1689144398a5b5ea42636937290c115c2edcee6c,thomasqueirozb,src/sinks/datadog/logs/config.rs,modified,0
378950,fea3bbd9f37c1fa39f2bc1fc7c161ee91088aef1,lucasandrioli,package-lock.json,modified,0
379125,6e43edea7acfb05bcb699d244c50f462dae78c95,SirVer,pythonx/UltiSnips/snippet/source/file/snipmate.py,modified,0
379139,d3c0aab6ace45257923f2c0f2e02fa7fac259e34,mateuszmigas,apps/web/src/tools/fillDrawTool.ts,modified,0
379685,0d7f9e72f776efefd09365382bf06499f8c90fee,cameroncooke,.cursorrules,modified,0
377617,3f82a7a486ba1d6fca2bcdbeb4f4f2d182428fec,kennyHH,README.md,modified,0
383968,10ad2ccba4cebae557c6dd69ca5cac2c15eda4fd,thehunmonkgroup,lwe/core/constants.py,modified,0
358883,9df5664f3905dc375c6377228b25164c388ba812,arun1729,README.md,modified,0
357420,88cbd4458ac521e1d8f12f9b20780b3225a6149c,kurdin,packages/pastebar-app-ui/src/pages/settings/CustomDatabaseLocationSettings.tsx,modified,0
339702,2d281b289395c0e52e611388387dbaaf6a79db2e,anton-yurchenko,README.md,modified,0
339883,ce07b0fd303744063f9eb2363fa144ce26130998,shamoon,src-ui/src/app/components/common/pdf-editor/pdf-editor.component.html,modified,0
339903,91c13653cafdd161d494924efa17d84d362dca20,0xmts,docs/pages/index.mdx,modified,0
340111,74f3eb8eec0cd541ef71157657064d1d201abd0c,Zaki-1052,src/server/services/tokenService.js,modified,0
340900,ac0327117f4460174830d79b000622f99d0856b8,Syn-McJ,common/src/main/java/org/dash/wallet/common/ui/enter_amount/AmountView.kt,modified,0
341146,83b523bd6d22baa205d1d070a75367facf3c773f,oncicaradupopovici,NBB.Messaging.slnf,modified,0
341171,25f13e63910e4727aa0fddea851c281ecc35a220,grothkopp,Sources/AppBundle/tree/Workspace.swift,modified,0
341179,1d97617b6fad3da6e8f956e80b3f9878042de601,benceruleanlu,custom-nodes/backend/snippets.mdx,modified,0
342172,8010f8f7bc8ac3fd62ae44a6845efdfa938361a2,tesla2678LLM,README.md,modified,0
342214,b63740d8c27f1abec620add5f53c94736b796ff9,oai-ragona,codex-rs/exec/src/cli.rs,modified,0
342286,bbda24e3264252c2a6f3273b02efeef9506f13f9,patrickelectric,core/services/ardupilot_manager/firmware/test_FirmwareDownload.py,modified,0
342369,1c218a98968332416d5830f16d4b7529d6ce3f88,beowolx,benchmarks/simple_benchmark.py,modified,0
343292,4d6db01107d650e7cb3484e0b6ee0111aae7ea21,alexei-led,README.md,modified,0
344592,f78267913705b7fb4151feaa80db96d60a10768b,loadkpi,.github/workflows/build.yml,modified,0
344995,77bb052eca3f1fa1d37336d8a06923dc0f6f3d24,arthurhenrique,cookiecutter.json,modified,0
339401,a8326350192ea1f8fa9e0045cde1f7afb8128367,max-sixty,prqlc/prqlc/examples/compile-files/README.md,modified,0
345109,a58f6fbc64318958c3b038cd16c72bcf2d436aad,2326m,package-lock.json,modified,0
339232,f6b0927c51780d495c276ed36f8aaadd37a2127e,forPelevin,gomoji.go,modified,0
338986,5ee656f303e1719a898b72bc7b2be71709be17fe,Max-Schecter,package.json,modified,0
332686,ee984e570680dfd58f320394913e60a9f597bc7c,YASSERRMD,convert_hf_to_gguf.py,modified,0
333045,85b438fecd483182e17ee0b15a49c5e7df47890e,dtkav,README.md,modified,0
333205,40d25311f4bf7eedde17ae9738d133c5f8483a4b,pradeepantapnal,README.md,modified,0
333214,fb3d0e67ae588c02d96ccab7e304d6c4eb145f94,edgarriba,crates/kornia-tensor-ops/Cargo.toml,modified,0
333539,b0a1381ef99bf0a6ff6fcaa8b9e0492ab38a94c6,czgdp1807,.github/workflows/ci.yml,modified,0
333710,af9ba37da10e18c8a6a757707383f4ed61d2583c,cmer,Appraisals,modified,0
334126,618979d265d1a20bd572e38780865e57b3a87713,onyx243,README.md,modified,0
335054,1c87396dd4f1692a0c96f0fd03e7556bed2fc74d,inem,README.md,modified,0
335059,d1afd05137bafab139abdfc3b69ce2df100deedb,guo,.github/workflows/build-witness.yml,added,0
335063,8c5be18ede365414f46a4a45e2b9bbba20ed7aa1,CoderZhi,contracts/TetherSwapper.sol,added,0
336161,7bcb5ec3b4c965ccfbe23d3d725e23f6c76c3fc2,irsyadadl,package.json,modified,0
336385,d60789b01d4b86dca39d50dff696918dba2402e3,keroro900,train_flux_lora_ui_with_mask.py,modified,0
336450,ce536ebb7bf150ea9b596f40feb1879e54355688,eyalb181,mirrord/cli/src/util.rs,modified,0
336985,15a10ba18c356f83792ee7786613ab99ec51f62a,possibilities,docs/cli-reference.md,modified,0
338733,4e62b883ddf448eb42d0ece17b19645c7920e6ac,shiningxy,datamax/parser/csv_parser.py,modified,0
339002,f8128d5619265632f02da8094dbe5a4a62ceb4e3,Sainan,src/lcode.cpp,modified,0
345992,69fbe1056cfcab48dd86f0fac72956548da5636e,tentone,docs/editor/package.json,modified,0
346221,6ebbb8710f288b0913b1f38b784adf5feb50503b,erikdson,README.md,modified,0
346841,d2f612c7cd2e04ffdbdae7bc42df0ffabf914501,abhayprasanna,clockbutton.js,modified,0
354546,d6d3664aefc877b7c4d4f2ad2e95554f2b4d5e5d,SersemPeca,src/ct/stylus/transaction_utils.nim,added,0
354547,5ec0a6a11d973c1a801940b2063286dfa350796d,zah,src/ct/codetracerconf.nim,modified,0
354836,0f69347f38c05445c544381859d00941663745aa,juliuslipp,batched/aio/batch_generator.py,modified,0
354856,da9966d11d42d527c6dbac0b4517b5d12237205c,devinat1,web/pages/onboarding/index.tsx,modified,0
354857,53a3e43cdd4862727510d4897e9c03ea2079f5c5,devin-ship-it,web/pages/onboarding/index.tsx,modified,0
354876,0e0e1005a9c9ad5d193e343b204f49c619278cf0,fujidaiti,lib/modal_utils.dart,added,0
354879,069d9a4ce65c41b6744fc72afcb57f01fc633268,slef,CHANGELOG.md,modified,0
356096,50de631c515ef92f6d46dada7e30bb6da52caa7b,lee101,bun.lock,modified,0
356142,efe542146b58b4ffb79d767f65d6e8ff10ec47be,jhills20,src/agents/handoffs.py,modified,0
